,user_id,screen_name,created_time,id_created_time,followers_count,friends_count,text,lang
509,389511282,7_idca,Mon Jul 22 06:17:49 +0000 2019,Wed Oct 12 15:06:07 +0000 2011,386,159,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
510,390746577,VinieO,Mon Jul 22 06:17:39 +0000 2019,Fri Oct 14 13:52:58 +0000 2011,36940,397,Imagine playing Rhumba in a Benz. The audacity? Luo men need to be introduced to good music.  Someone take the wheel.,en
511,1047822605120688128,winner_olabiyi,Mon Jul 22 06:17:39 +0000 2019,Thu Oct 04 12:15:51 +0000 2018,3260,1605,"January- 2019 we go buy Benz!!!!
February- 2019 we go still buy Benz
March - 2019 we go soon buy Benz
April- 2019 w… https://t.co/SGdajcahRm",en
512,827666776875872256,dvnjxh,Mon Jul 22 06:17:36 +0000 2019,Fri Feb 03 23:55:11 +0000 2017,36,278,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
513,1053068241625477120,arif__fira,Mon Jul 22 06:17:22 +0000 2019,Thu Oct 18 23:40:08 +0000 2018,25,38,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
514,3660048918,lorliyanazul,Mon Jul 22 06:17:11 +0000 2019,Wed Sep 23 13:51:43 +0000 2015,182,213,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
515,1085296081833988097,tisyaalya,Mon Jul 22 06:16:58 +0000 2019,Tue Jan 15 22:02:04 +0000 2019,79,109,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
516,880777233580687361,niazukarnain,Mon Jul 22 06:16:45 +0000 2019,Fri Jun 30 13:17:11 +0000 2017,37,226,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
517,828640395751997442,chase_chappy,Mon Jul 22 06:16:44 +0000 2019,Mon Feb 06 16:24:00 +0000 2017,3357,2848,"RT @Kenechukwu_F: It became costly immediately Benz and pant issues started, because girls now see it as a replacement. https://t.co/aEqZos…",en
518,175837292,ShopboyJR,Mon Jul 22 06:16:34 +0000 2019,Sat Aug 07 19:24:14 +0000 2010,620,693,"Amlak Redsquare New Single ""ROUND HERE"" ft. SPRAGGA BENZ From His New EP ""GANJA FREE""... https://t.co/jngKZgAJNO #reggaemusic #dancehalllink",en
519,366735390,elsiejyce,Mon Jul 22 06:16:28 +0000 2019,Fri Sep 02 18:34:26 +0000 2011,546,153,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
520,804812198438699008,niiman08,Mon Jul 22 06:16:26 +0000 2019,Fri Dec 02 22:19:15 +0000 2016,1154,856,"RT @Abdool_kadiir: All of them na Benz, so specify when praying 😃🙏 https://t.co/QDP7K6tOpm",en
521,1047822605120688128,winner_olabiyi,Mon Jul 22 06:16:20 +0000 2019,Thu Oct 04 12:15:51 +0000 2018,3260,1605,"RT @winner_olabiyi: Those of u that uploaded that ""2019,we go buy benz"" video on whatsapp status
Aw va,we don enter enter june 
Where the b…",en
522,810166999082897409,izzul4mri,Mon Jul 22 06:16:13 +0000 2019,Sat Dec 17 16:57:19 +0000 2016,83,89,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
523,4917901344,hbyhfq,Mon Jul 22 06:16:02 +0000 2019,Tue Feb 16 21:44:21 +0000 2016,274,93,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
524,183832521,ShztlAini,Mon Jul 22 06:15:55 +0000 2019,Sat Aug 28 00:41:07 +0000 2010,457,424,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
525,796119337857757185,aizsykr,Mon Jul 22 06:15:52 +0000 2019,Tue Nov 08 22:36:56 +0000 2016,298,288,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
526,753267774017900544,gand_oliver,Mon Jul 22 06:15:50 +0000 2019,Wed Jul 13 16:40:07 +0000 2016,3342,4667,"Daimler warns of quarterly loss, 'significantly' bad year. #audiovisual #auto #diesel https://t.co/v98vT1N0rC https://t.co/TzpB5TxTJk",en
527,1037921865778393088,ZamiirAzman,Mon Jul 22 06:15:44 +0000 2019,Fri Sep 07 04:33:51 +0000 2018,33,163,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
528,968393869468483584,hytqew,Mon Jul 22 06:15:32 +0000 2019,Tue Feb 27 07:54:25 +0000 2018,98,236,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
529,778353600,haninhn_,Mon Jul 22 06:15:19 +0000 2019,Fri Aug 24 15:00:31 +0000 2012,714,618,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
530,236967903,smarturrthanyou,Mon Jul 22 06:15:18 +0000 2019,Tue Jan 11 19:41:44 +0000 2011,432,1161,"Mack 10 in my black Benz
Show me signals of betrayal can’t be back friends
Long flights get my mind right
Victory t… https://t.co/C99arD5TuX",en
531,1068054095343190017,Nramisha_,Mon Jul 22 06:15:17 +0000 2019,Thu Nov 29 08:08:34 +0000 2018,38,74,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
532,766546847691214848,luxcartuning,Mon Jul 22 06:15:15 +0000 2019,Fri Aug 19 08:06:25 +0000 2016,87,157,"Mercedes Benz S coupe C217
...........................................
65 AMG facelift body kit
...................… https://t.co/AU6vel7Hko",en
533,775280653113839620,maschuya,Mon Jul 22 06:15:01 +0000 2019,Mon Sep 12 10:31:26 +0000 2016,131,177,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
534,4817844674,qtpysh,Mon Jul 22 06:14:55 +0000 2019,Tue Jan 26 18:42:03 +0000 2016,67,234,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
535,390746577,VinieO,Mon Jul 22 06:14:55 +0000 2019,Fri Oct 14 13:52:58 +0000 2011,36940,397,"RT @MissNerima: @VinieO It’s either that or Rhumba. Kindly buy your own Benz, Fadhe. And let people enjoy things.",en
536,855507044,hazimdaniall,Mon Jul 22 06:14:43 +0000 2019,Sun Sep 30 23:27:13 +0000 2012,480,379,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
537,302019782,AfizaAnuar,Mon Jul 22 06:14:41 +0000 2019,Fri May 20 13:21:17 +0000 2011,972,317,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
538,2737087308,arifshh_,Mon Jul 22 06:14:27 +0000 2019,Sat Aug 16 12:19:06 +0000 2014,292,342,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
539,238864780,adam_bakhtiar,Mon Jul 22 06:14:26 +0000 2019,Sun Jan 16 06:18:22 +0000 2011,478,219,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
540,1477685161,AuniIdris,Mon Jul 22 06:14:23 +0000 2019,Sun Jun 02 16:23:18 +0000 2013,543,333,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
541,204316482,zdtlakma,Mon Jul 22 06:14:20 +0000 2019,Mon Oct 18 12:43:31 +0000 2010,377,429,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
542,976048202880229376,Adiashr,Mon Jul 22 06:14:15 +0000 2019,Tue Mar 20 10:50:00 +0000 2018,70,116,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
543,182279582,MissNerima,Mon Jul 22 06:14:14 +0000 2019,Tue Aug 24 07:12:18 +0000 2010,10257,564,"@VinieO It’s either that or Rhumba. Kindly buy your own Benz, Fadhe. And let people enjoy things.",en
544,953047522305490944,Varela_Benz,Mon Jul 22 06:14:12 +0000 2019,Mon Jan 15 23:33:30 +0000 2018,433,410,Any one any one ? No.  Okay lol 🤕 https://t.co/m928Vt6g9W,en
545,738033553653391360,batniweh,Mon Jul 22 06:14:08 +0000 2019,Wed Jun 01 15:44:46 +0000 2016,102,130,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
546,910843808,Iam_EykaIdrus,Mon Jul 22 06:14:08 +0000 2019,Sun Oct 28 18:24:35 +0000 2012,1079,1716,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
547,1381501502,tellemtee,Mon Jul 22 06:14:07 +0000 2019,Fri Apr 26 09:34:18 +0000 2013,517,568,Bet. You got a video for disabling a benz alarm? https://t.co/twmF4zIFSs,en
548,801296054058618880,adlhzl,Mon Jul 22 06:13:55 +0000 2019,Wed Nov 23 05:27:21 +0000 2016,105,188,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
549,2749009800,EhKimok,Mon Jul 22 06:13:32 +0000 2019,Wed Aug 20 13:32:34 +0000 2014,667,270,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
550,984346184905965568,farahallyaaa,Mon Jul 22 06:13:25 +0000 2019,Thu Apr 12 08:23:13 +0000 2018,163,134,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
551,552723901,ainn_h,Mon Jul 22 06:13:22 +0000 2019,Fri Apr 13 14:03:28 +0000 2012,1013,802,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
552,745683508518129664,remy_benz__,Mon Jul 22 06:13:19 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @AquariusUnite: #Aquarius doesn't listen to what you say but watches what you do and how you deal with it.,en
553,820609517662699520,quartzerl,Mon Jul 22 06:13:16 +0000 2019,Sun Jan 15 12:32:10 +0000 2017,883,1041,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
554,123457539,sayanurshahira,Mon Jul 22 06:13:11 +0000 2019,Tue Mar 16 04:38:08 +0000 2010,229,489,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
555,2371916288,nrliztyy,Mon Jul 22 06:13:11 +0000 2019,Tue Mar 04 13:31:53 +0000 2014,182,219,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
556,1006927090921320448,elehheke,Mon Jul 22 06:13:06 +0000 2019,Wed Jun 13 15:51:41 +0000 2018,319,337,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
557,605853760,SJgiantsfan11,Mon Jul 22 06:12:52 +0000 2019,Mon Jun 11 23:55:21 +0000 2012,169,2000,@TBensbenz yo Benz  can i sell u half of my 1 percent of QQN's  Venom...he has about 1.4 mil in chips...only reason… https://t.co/UT7VUMVtAV,en
558,790982780,haffezz,Mon Jul 22 06:12:49 +0000 2019,Thu Aug 30 06:40:07 +0000 2012,512,521,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
559,969778813054758913,hulyahaha,Mon Jul 22 06:12:48 +0000 2019,Sat Mar 03 03:37:41 +0000 2018,144,137,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
561,552386152,FarahHamdian,Mon Jul 22 06:12:23 +0000 2019,Fri Apr 13 03:21:15 +0000 2012,341,424,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
562,1104898100454338560,CarloFl0,Mon Jul 22 06:12:20 +0000 2019,Mon Mar 11 00:13:29 +0000 2019,113,413,RT @ATLtrackclub: Come November 9 @FreddieFalcon will be calling all @ATLUTD and @AtlantaFalcons fans to toe the line of the @MBStadium 5K/…,en
563,824796948,SfnzLtp,Mon Jul 22 06:12:17 +0000 2019,Sat Sep 15 08:06:00 +0000 2012,482,523,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
564,1462809385,pho000,Mon Jul 22 06:12:03 +0000 2019,Mon May 27 18:12:48 +0000 2013,309,247,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
566,727017487254966272,juicefarhan,Mon Jul 22 06:11:33 +0000 2019,Mon May 02 06:10:51 +0000 2016,726,654,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
567,745683508518129664,remy_benz__,Mon Jul 22 06:11:27 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,RT @AquariusUnite: #Aquarius may seem unemotional but it�s that they don�t trust their emotions as much as their mind,en
568,766546847691214848,luxcartuning,Mon Jul 22 06:11:25 +0000 2019,Fri Aug 19 08:06:25 +0000 2016,87,157,"Mercedes Benz S coupe C217
...........................................
AMG SPORT facelift body kit
................… https://t.co/WxrPthOGct",en
571,2975630573,equatormotorsuk,Mon Jul 22 06:10:53 +0000 2019,Tue Jan 13 01:05:07 +0000 2015,78304,47963,"MERCEDES-BENZ, CLA

2019 (19) 2.0L Petrol CLA 220 AMG Line 4dr Tip Auto...

Mileage 3.3k
CIF PRICE £30,480… https://t.co/Z8t23J5vlY",en
572,2975630573,equatormotorsuk,Mon Jul 22 06:10:52 +0000 2019,Tue Jan 13 01:05:07 +0000 2015,78304,47963,"MERCEDES-BENZ, AMG
4.0L PETROL 
2019 (68) 4.0 (Premium Plus) AMG Speedshift MCT 4MATIC+ 4dr Automatic
Mileage 4.5k… https://t.co/R35iIxCXAD",en
574,726359513478000640,mynntttttt,Mon Jul 22 06:10:37 +0000 2019,Sat Apr 30 10:36:17 +0000 2016,186,940,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
575,303024031,KhalishahHassan,Mon Jul 22 06:10:29 +0000 2019,Sun May 22 05:20:39 +0000 2011,261,148,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
576,976200118365016064,isaacArroyo88,Mon Jul 22 06:10:27 +0000 2019,Tue Mar 20 20:53:39 +0000 2018,86,129,RT @JayDaYoungan: Just copped my 3rd vehicle 2019 Benz got my OWN house My OWN Label take care of everybody I love &amp; only been making music…,en
577,745683508518129664,remy_benz__,Mon Jul 22 06:10:18 +0000 2019,Wed Jun 22 18:22:57 +0000 2016,165,165,"RT @thisisunusual1: ""Hey I know you are off today but I was wondering if you could-""

Me: https://t.co/pyQ7Wb9im6",en
578,1905848072,AifaSyazana,Mon Jul 22 06:10:16 +0000 2019,Thu Sep 26 00:00:12 +0000 2013,125,550,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
579,3304164230,nrlshaera,Mon Jul 22 06:10:16 +0000 2019,Sun Aug 02 10:15:38 +0000 2015,246,223,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
580,1596679669,senorchompers,Mon Jul 22 06:10:08 +0000 2019,Mon Jul 15 20:09:59 +0000 2013,1123,4999,"@BamesJurky @Kaitlin_Benz Before the @ufc integrated #women, I used to #love watching #Invicta #MMA—an #all-#female… https://t.co/xr1ZhKXg6n",en
581,4708108637,MiyukiNia,Mon Jul 22 06:09:58 +0000 2019,Mon Jan 04 20:33:18 +0000 2016,2121,874,RT @_JayLenard: Not sure who needs to read this...but the client you gave a discount to just went on vacation and bought a Benz.,en
582,843390847,rinmdi,Mon Jul 22 06:09:58 +0000 2019,Mon Sep 24 11:08:40 +0000 2012,1306,854,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
583,954938935620358145,ahmdfzl_,Mon Jul 22 06:09:56 +0000 2019,Sun Jan 21 04:49:18 +0000 2018,125,169,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
584,711450358774534144,kil4qq,Mon Jul 22 06:09:44 +0000 2019,Sun Mar 20 07:12:38 +0000 2016,220,128,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
585,1072110951585898497,pikjo_,Mon Jul 22 06:09:39 +0000 2019,Mon Dec 10 12:49:04 +0000 2018,72,65,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
586,1049823912,vaflowertee_,Mon Jul 22 06:09:34 +0000 2019,Mon Dec 31 08:22:30 +0000 2012,522,470,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
588,1100397195268808705,mylittlenisah,Mon Jul 22 06:09:12 +0000 2019,Tue Feb 26 14:08:30 +0000 2019,15,20,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
590,857132758866558978,5sal6,Mon Jul 22 06:09:08 +0000 2019,Wed Apr 26 07:22:29 +0000 2017,67,194,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
591,2915690629,meewadia,Mon Jul 22 06:09:07 +0000 2019,Mon Dec 01 13:55:53 +0000 2014,405,133,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
592,897503221400256512,tintinnss,Mon Jul 22 06:08:55 +0000 2019,Tue Aug 15 17:00:17 +0000 2017,1016,77,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
593,279187130,ShadaMP,Mon Jul 22 06:08:41 +0000 2019,Fri Apr 08 19:24:13 +0000 2011,2812,2825,"If no be say mumsy still dey owe me the money wey visitors dashed  me. 
😭😭😭
 watin be iPhone x nd benz wey I no fit buy??",en
594,902481046100312065,ntashahfrhanah,Mon Jul 22 06:08:21 +0000 2019,Tue Aug 29 10:40:23 +0000 2017,22,58,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
595,1603963902,young_Noeee,Mon Jul 22 06:08:17 +0000 2019,Thu Jul 18 17:56:16 +0000 2013,241,394,Good luck stealing a Benz 🤪,en
596,855675434750550016,eyrnllzz,Mon Jul 22 06:08:13 +0000 2019,Sat Apr 22 06:51:36 +0000 2017,491,287,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
597,2892480280,yettie_9ball,Mon Jul 22 06:08:08 +0000 2019,Tue Nov 25 20:05:41 +0000 2014,996,967,"RT @Jason_Cryptoz: @BrianJDennis @BodeAjayi_O Someone should enlighten me please.

How do you have a Mercedes Benz and still have issues wi…",en
598,1144294418729455616,nqistina__,Mon Jul 22 06:07:58 +0000 2019,Thu Jun 27 17:20:24 +0000 2019,63,177,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
600,554435612,aten_nisah,Mon Jul 22 06:07:47 +0000 2019,Sun Apr 15 15:45:10 +0000 2012,1154,842,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
601,390746577,VinieO,Mon Jul 22 06:07:46 +0000 2019,Fri Oct 14 13:52:58 +0000 2011,36940,397,"Its like all Luo men who drive a Benz in Kenya must be playing things that sound like this, “ Nadina sxhbkoytgtrywq… https://t.co/kDoRiEZQmR",en
604,2892480280,yettie_9ball,Mon Jul 22 06:07:23 +0000 2019,Tue Nov 25 20:05:41 +0000 2014,996,967,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
606,1103231521454940161,pritijumi,Mon Jul 22 06:07:13 +0000 2019,Wed Mar 06 09:51:06 +0000 2019,50,64,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
608,849572404158386176,azreenaaaaaa,Mon Jul 22 06:07:04 +0000 2019,Wed Apr 05 10:40:20 +0000 2017,368,106,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
609,157036475,fadaJai1,Mon Jul 22 06:06:54 +0000 2019,Fri Jun 18 17:24:46 +0000 2010,536,290,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
610,98842515,ShafiqahNadirah,Mon Jul 22 06:06:46 +0000 2019,Wed Dec 23 09:35:50 +0000 2009,1041,362,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
612,945661724480323585,iffahaziyahh,Mon Jul 22 06:06:40 +0000 2019,Tue Dec 26 14:24:59 +0000 2017,71,91,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
613,381906297,bolu_maxwell,Mon Jul 22 06:06:40 +0000 2019,Thu Sep 29 04:28:14 +0000 2011,531,639,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
614,236405155,nazrolabdullah,Mon Jul 22 06:06:40 +0000 2019,Mon Jan 10 14:27:24 +0000 2011,745,164,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
615,770564523124109312,teejaynafiejay,Mon Jul 22 06:06:38 +0000 2019,Tue Aug 30 10:11:13 +0000 2016,54,176,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
616,3358393573,AmrAshrf_3,Mon Jul 22 06:06:35 +0000 2019,Thu Aug 27 10:12:10 +0000 2015,425,327,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
617,1144361312,syira_ghaz,Mon Jul 22 06:06:33 +0000 2019,Sun Feb 03 06:15:46 +0000 2013,314,183,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
618,4890499798,Genuineparts0,Mon Jul 22 06:06:21 +0000 2019,Tue Feb 09 01:41:31 +0000 2016,4863,5291,"Someone Started An Online Petition For An Aston Martin DB11 With A
Manual Now this is how to take the initiative.
S… https://t.co/rkt0TLPsez",en
619,449129155,putwisnisha,Mon Jul 22 06:06:07 +0000 2019,Wed Dec 28 19:36:31 +0000 2011,1215,395,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
620,286572991,hankimiii,Mon Jul 22 06:06:05 +0000 2019,Sat Apr 23 07:57:12 +0000 2011,80,132,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
